delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,time_variance_hours,on_time,cost_per_km,cost_per_kg
20786.0,shadowfax,furniture,ev van,express,north,hot,116.8,15.01,2.0,4.0,no,delivered,5,679.03,-2.0,True,5.81361301369863,45.23850766155896
20787.0,dhl,pharmacy,van,express,east,foggy,233.4,3.58,10.0,6.0,yes,delayed,3,1227.74,4.0,False,5.260239931448157,342.9441340782123
20788.0,shadowfax,pharmacy,ev bike,same day,west,rainy,85.5,37.27,8.0,8.0,yes,delayed,3,639.31,0.0,True,7.477309941520467,17.153474644486177
20789.0,xpressbees,pharmacy,van,two day,north,rainy,141.3,46.68,10.0,16.0,no,delivered,4,846.54,-6.0,True,5.99108280254777,18.13496143958869
20790.0,shadowfax,furniture,ev van,two day,west,clear,106.7,11.7,1.0,16.0,no,delivered,4,568.6,-15.0,True,5.328959700093721,48.5982905982906
20791.0,shadowfax,furniture,truck,standard,west,cold,254.8,16.35,8.0,24.0,no,delivered,5,1323.05,-16.0,True,5.192503924646782,80.92048929663608
20792.0,dhl,groceries,scooter,standard,north,stormy,128.2,31.5,10.0,24.0,no,delivered,4,735.5,-14.0,True,5.737129485179408,23.349206349206348
20793.0,blue dart,documents,scooter,two day,central,foggy,71.4,5.68,3.0,16.0,no,delivered,4,374.04,-13.0,True,5.238655462184874,65.85211267605635
20794.0,delhivery,documents,ev van,standard,west,stormy,258.8,35.42,12.0,24.0,no,delivered,3,1400.26,-12.0,True,5.410587326120556,39.533032185206096
20795.0,dhl,groceries,van,standard,south,clear,278.2,26.18,10.0,24.0,no,delivered,4,1469.54,-14.0,True,5.282314881380302,56.132161955691366
20796.0,dhl,electronics,van,same day,south,rainy,111.4,49.09,5.0,8.0,no,delivered,3,804.27,-3.0,True,7.2196588868940745,16.38358117742921
20797.0,shadowfax,clothing,truck,two day,south,clear,263.5,5.25,7.0,16.0,no,delivered,4,1333.25,-9.0,True,5.05977229601518,253.95238095238096
20798.0,ecom express,clothing,bike,same day,west,clear,147.6,3.99,6.0,8.0,no,delivered,4,849.97,-2.0,True,5.758604336043361,213.0250626566416
20799.0,xpressbees,groceries,scooter,standard,west,cold,220.0,6.86,4.0,24.0,no,delivered,3,1120.58,-20.0,True,5.093545454545454,163.34985422740522
20800.0,amazon logistics,furniture,van,express,south,stormy,82.5,25.39,7.0,3.0,yes,failed,1,538.67,4.0,False,6.529333333333333,21.215833005120125
20801.0,shadowfax,clothing,scooter,express,east,clear,48.8,29.31,1.0,2.0,no,delivered,5,381.93,-1.0,True,7.8264344262295085,13.030706243602866
20802.0,ecom express,clothing,truck,express,north,hot,156.3,21.68,5.0,5.0,yes,delayed,2,896.54,0.0,True,5.736020473448495,41.35332103321033
20803.0,ecom express,furniture,van,same day,east,hot,121.4,30.1,5.0,8.0,no,delivered,4,797.3,-3.0,True,6.567545304777594,26.48837209302325
20804.0,blue dart,documents,van,same day,south,rainy,3.6,41.12,3.0,8.0,no,delivered,4,228.86,-5.0,True,63.57222222222222,5.565661478599223
20805.0,shadowfax,fragile items,ev bike,express,south,rainy,14.6,43.72,5.0,2.0,yes,delayed,3,254.16,3.0,False,17.40821917808219,5.813357731015554
20806.0,fedex,clothing,ev bike,same day,south,hot,188.6,8.07,4.0,8.0,no,delivered,3,1067.21,-4.0,True,5.658589607635207,132.2441140024783
20807.0,ecom express,furniture,scooter,express,north,rainy,104.3,21.07,7.0,4.0,yes,delayed,3,634.71,3.0,False,6.08542665388303,30.123872804935928
20808.0,shadowfax,fragile items,van,express,central,stormy,10.8,5.23,5.0,2.0,yes,delayed,3,119.69,3.0,False,11.082407407407407,22.885277246653917
20809.0,delhivery,electronics,truck,standard,east,foggy,129.5,17.27,3.0,24.0,no,delivered,3,699.31,-21.0,True,5.40007722007722,40.49276201505501
20810.0,blue dart,furniture,ev van,standard,west,hot,38.1,33.92,1.0,24.0,no,delivered,5,292.26,-23.0,True,7.670866141732283,8.616155660377357
20811.0,blue dart,furniture,truck,two day,central,stormy,46.0,24.74,7.0,16.0,no,delivered,4,304.22,-9.0,True,6.613478260869566,12.296685529506874
20812.0,blue dart,furniture,bike,same day,north,clear,228.3,4.17,7.0,8.0,no,delivered,3,1254.01,-1.0,True,5.492816469557599,300.72182254196645
20813.0,delhivery,fragile items,truck,two day,south,stormy,24.2,9.11,4.0,16.0,no,delivered,4,148.33,-12.0,True,6.129338842975208,16.282107574094404
20814.0,amazon logistics,pharmacy,ev bike,express,south,cold,138.6,31.24,4.0,4.0,no,delivered,5,836.72,0.0,True,6.036940836940837,26.783610755441742
20815.0,fedex,groceries,ev van,standard,west,hot,98.8,9.0,4.0,24.0,no,delivered,5,521.0,-20.0,True,5.273279352226721,57.888888888888886
20816.0,xpressbees,groceries,ev van,same day,central,stormy,293.7,36.84,11.0,8.0,yes,delayed,2,1632.7206,3.0,False,5.559144024514811,44.31923452768729
20817.0,ecom express,pharmacy,ev bike,same day,west,clear,7.5,40.88,0.0,8.0,no,delivered,5,260.14,-8.0,True,34.68533333333333,6.363502935420743
20818.0,shadowfax,documents,truck,same day,east,rainy,137.1,15.82,8.0,8.0,yes,delayed,3,832.96,0.0,True,6.075565280816923,52.65233881163085
20819.0,fedex,cosmetics,scooter,same day,south,cold,210.0,42.21,5.0,8.0,no,delivered,4,1276.63,-3.0,True,6.079190476190477,30.24472873726605
20820.0,ekart,groceries,ev van,express,east,cold,283.0,12.09,7.0,7.0,no,delivered,4,1501.27,0.0,True,5.304840989399294,124.17452440033085
20821.0,xpressbees,electronics,van,same day,west,clear,95.3,42.71,4.0,8.0,no,delivered,5,704.63,-4.0,True,7.393809024134313,16.498009833762584
20822.0,fedex,furniture,ev bike,express,east,stormy,190.7,28.25,10.0,5.0,yes,delayed,2,1088.25,5.0,False,5.706607236497116,38.52212389380531
20823.0,xpressbees,documents,ev bike,standard,west,hot,77.4,5.49,5.0,24.0,no,delivered,4,403.47,-19.0,True,5.212790697674419,73.49180327868852
20824.0,delhivery,groceries,bike,standard,south,clear,189.3,44.93,4.0,24.0,no,delivered,5,1081.29,-20.0,True,5.712044374009508,24.066102826619186
20825.0,blue dart,documents,van,express,east,cold,27.2,20.13,3.0,2.0,yes,delayed,2,246.39,1.0,False,9.058455882352941,12.23994038748137
20826.0,blue dart,clothing,ev bike,same day,south,cold,86.6,0.67,3.0,8.0,no,delivered,5,533.9,-5.0,True,6.16512702078522,796.865671641791
20827.0,xpressbees,documents,van,two day,east,stormy,133.8,19.11,11.0,16.0,no,delivered,3,726.33,-5.0,True,5.42847533632287,38.00784929356358
20828.0,fedex,automobile parts,truck,two day,north,hot,19.0,21.67,2.0,16.0,no,delivered,5,160.01,-14.0,True,8.42157894736842,7.383940932164282
20829.0,ekart,documents,truck,express,west,clear,59.4,34.05,2.0,3.0,no,delivered,4,449.15,-1.0,True,7.561447811447811,13.190895741556535
20830.0,ekart,cosmetics,bike,two day,west,rainy,32.5,16.85,5.0,16.0,no,delivered,5,213.05,-11.0,True,6.555384615384615,12.643916913946587
20831.0,shadowfax,groceries,scooter,two day,west,clear,283.6,38.7,7.0,16.0,no,delivered,4,1534.1,-9.0,True,5.409379407616361,39.64082687338501
20832.0,ecom express,electronics,van,two day,south,stormy,154.1,49.52,11.0,16.0,no,delivered,4,919.33,-5.0,True,5.965801427644387,18.564822294022616
20833.0,ecom express,fragile items,van,standard,east,hot,176.6,13.15,7.0,24.0,no,delivered,5,922.45,-17.0,True,5.223386183465459,70.14828897338403
20834.0,fedex,automobile parts,bike,same day,east,foggy,245.7,0.92,7.0,8.0,no,delivered,4,1331.26,-1.0,True,5.418233618233619,1447.0217391304348
20835.0,xpressbees,documents,bike,express,central,foggy,103.6,40.3,6.0,4.0,yes,failed,1,688.9,2.0,False,6.649613899613899,17.094292803970223
20836.0,delhivery,clothing,scooter,two day,central,clear,31.0,21.55,1.0,16.0,no,delivered,5,219.65,-15.0,True,7.085483870967742,10.192575406032482
20837.0,ecom express,automobile parts,ev van,standard,east,clear,51.5,27.58,3.0,24.0,no,delivered,5,340.24,-21.0,True,6.606601941747573,12.336475707034083
20838.0,delhivery,electronics,ev van,express,east,foggy,206.7,30.56,10.0,6.0,yes,delayed,3,1175.18,4.0,False,5.6854378326076445,38.45484293193718
20839.0,dhl,automobile parts,ev van,express,north,foggy,284.2,18.85,8.0,7.0,yes,delayed,2,1527.55,1.0,False,5.374912033779029,81.03713527851458
20840.0,xpressbees,clothing,ev van,two day,south,rainy,135.6,43.86,10.0,16.0,no,delivered,3,809.58,-6.0,True,5.970353982300885,18.458276333789332
20841.0,ecom express,fragile items,ev van,same day,north,clear,93.2,41.29,1.0,8.0,no,delivered,4,689.87,-7.0,True,7.402038626609442,16.707919593121822
20842.0,blue dart,automobile parts,ev bike,express,east,clear,264.6,42.04,7.0,7.0,yes,delayed,3,1499.12,0.0,True,5.665608465608464,35.65937202664129
20843.0,shadowfax,documents,bike,two day,south,hot,119.8,19.13,3.0,16.0,no,delivered,4,656.39,-13.0,True,5.479048414023373,34.31207527443806
20844.0,blue dart,clothing,van,same day,south,clear,39.6,39.62,4.0,8.0,no,delivered,4,416.86,-4.0,True,10.526767676767676,10.521453811206463
20845.0,delhivery,electronics,ev bike,same day,central,foggy,78.2,33.17,5.0,8.0,no,delivered,5,590.51,-3.0,True,7.551278772378517,17.802532408803135
20846.0,dhl,fragile items,van,standard,west,rainy,234.4,6.41,9.0,24.0,no,delivered,4,1191.23,-15.0,True,5.082039249146757,185.8393135725429
20847.0,shadowfax,groceries,scooter,express,west,rainy,258.9,16.75,11.0,7.0,yes,delayed,2,1394.75,4.0,False,5.387215140981074,83.26865671641791
20848.0,ekart,pharmacy,bike,express,west,hot,237.5,20.44,7.0,6.0,yes,delayed,2,1298.82,1.0,False,5.468715789473684,63.54305283757338
20849.0,ecom express,pharmacy,van,express,south,hot,295.3,40.98,12.0,7.0,yes,delayed,2,1632.7206,5.0,False,5.529023366068405,39.84188872620791
20850.0,shadowfax,furniture,van,express,south,foggy,40.9,19.39,5.0,2.0,yes,failed,2,312.67,3.0,False,7.644743276283619,16.125322331098506
20851.0,dhl,documents,ev bike,two day,central,hot,147.8,28.0,3.0,16.0,no,delivered,4,823.0,-13.0,True,5.568335588633288,29.392857142857142
20852.0,fedex,groceries,ev bike,express,east,clear,198.4,44.0,9.0,5.0,yes,failed,2,1174.0,4.0,False,5.917338709677419,26.681818181818183
20853.0,fedex,furniture,bike,same day,west,hot,293.1,40.31,8.0,8.0,yes,delayed,3,1632.7206,0.0,True,5.570524053224156,40.504108161746466
20854.0,blue dart,electronics,truck,same day,east,rainy,284.6,15.94,8.0,8.0,yes,delayed,3,1570.82,0.0,True,5.519395643007729,98.54579673776662
20855.0,shadowfax,groceries,ev van,standard,north,rainy,107.8,9.91,9.0,24.0,no,delivered,5,568.73,-15.0,True,5.275788497217069,57.38950554994955
20856.0,amazon logistics,cosmetics,van,two day,central,stormy,266.7,40.47,10.0,16.0,no,delivered,5,1454.91,-6.0,True,5.455230596175479,35.95033358042995
20857.0,dhl,groceries,ev van,standard,north,rainy,155.1,16.8,9.0,24.0,no,delivered,5,825.9,-15.0,True,5.32495164410058,49.160714285714285
20858.0,dhl,groceries,bike,two day,south,foggy,29.8,28.32,5.0,16.0,no,delivered,4,233.96,-11.0,True,7.851006711409396,8.26129943502825
20859.0,ecom express,fragile items,scooter,same day,west,clear,18.4,10.06,1.0,8.0,no,delivered,5,222.18,-7.0,True,12.075000000000001,22.08548707753479
20860.0,shadowfax,furniture,ev van,express,east,stormy,297.1,21.8,14.0,8.0,yes,delayed,3,1614.4,6.0,False,5.433860652978795,74.05504587155963
20861.0,ekart,cosmetics,ev bike,express,central,foggy,282.6,16.88,10.0,7.0,yes,failed,2,1513.64,3.0,False,5.356121726822364,89.67061611374409
20862.0,delhivery,electronics,scooter,same day,central,clear,190.0,9.14,7.0,8.0,no,delivered,3,1077.42,-1.0,True,5.6706315789473685,117.87964989059081
20863.0,amazon logistics,automobile parts,ev van,express,west,rainy,210.3,35.05,6.0,6.0,yes,delayed,3,1206.65,0.0,True,5.7377555872563,34.426533523537806
20864.0,shadowfax,cosmetics,van,same day,south,hot,175.7,34.9,6.0,8.0,no,delivered,5,1083.2,-2.0,True,6.1650540694365406,31.037249283667624
20865.0,shadowfax,fragile items,ev bike,express,north,foggy,238.8,2.47,11.0,6.0,yes,failed,1,1251.41,5.0,False,5.240410385259632,506.6437246963563
20866.0,ekart,cosmetics,scooter,express,west,cold,85.6,34.17,4.0,3.0,yes,failed,1,580.51,1.0,False,6.781658878504674,16.988879133743048
20867.0,blue dart,furniture,van,express,south,cold,75.5,36.08,3.0,3.0,no,delivered,3,535.74,0.0,True,7.095894039735099,14.848669623059868
20868.0,fedex,furniture,scooter,two day,west,hot,150.9,37.88,5.0,16.0,no,delivered,4,868.14,-11.0,True,5.753081510934393,22.918162618796195
20869.0,xpressbees,pharmacy,van,two day,east,cold,62.0,9.3,2.0,16.0,no,delivered,5,337.9,-14.0,True,5.449999999999999,36.33333333333333
20870.0,ekart,furniture,truck,standard,north,hot,155.6,20.85,3.0,24.0,no,delivered,5,840.55,-21.0,True,5.401992287917738,40.31414868105515
20871.0,fedex,cosmetics,ev bike,standard,south,foggy,286.7,23.9,10.0,24.0,no,delivered,5,1505.2,-14.0,True,5.250087199162889,62.979079497907954
20872.0,ecom express,groceries,truck,two day,central,rainy,92.8,0.67,8.0,16.0,no,delivered,4,465.86,-8.0,True,5.020043103448276,695.3134328358209
20873.0,blue dart,cosmetics,bike,express,south,stormy,181.4,28.7,10.0,5.0,yes,delayed,2,1043.1,5.0,False,5.750275633958103,36.34494773519164
20874.0,ekart,groceries,truck,standard,west,foggy,269.5,3.09,11.0,24.0,no,delivered,4,1356.77,-13.0,True,5.034397031539888,439.08414239482204
20875.0,ekart,furniture,van,standard,west,cold,172.0,30.03,7.0,24.0,no,delivered,4,950.09,-17.0,True,5.523779069767442,31.638028638028636
20876.0,ecom express,electronics,bike,two day,east,clear,32.2,49.52,3.0,16.0,no,delivered,4,309.8,-13.0,True,9.62111801242236,6.25605815831987
20877.0,fedex,automobile parts,scooter,express,west,stormy,186.8,8.95,8.0,5.0,yes,delayed,3,1010.85,3.0,False,5.411402569593148,112.9441340782123
20878.0,ecom express,cosmetics,ev van,same day,east,hot,180.9,11.4,7.0,8.0,no,delivered,4,1038.7,-1.0,True,5.741846323935876,91.1140350877193
20879.0,ecom express,documents,van,express,west,stormy,95.7,48.68,7.0,3.0,yes,delayed,3,674.54,4.0,False,7.048484848484848,13.856614626129828
20880.0,dhl,electronics,ev bike,express,south,hot,185.2,5.99,9.0,5.0,yes,delayed,3,993.97,4.0,False,5.367008639308856,165.9382303839733
20881.0,delhivery,fragile items,scooter,express,central,clear,230.4,19.11,10.0,6.0,yes,delayed,3,1259.33,4.0,False,5.465842013888889,65.89900575614861
20882.0,ekart,electronics,ev van,standard,south,clear,243.5,24.15,8.0,24.0,no,delivered,4,1289.95,-16.0,True,5.297535934291581,53.41407867494824
20883.0,fedex,furniture,ev bike,standard,east,clear,235.0,25.9,6.0,24.0,no,delivered,5,1252.7,-18.0,True,5.330638297872341,48.36679536679537
20884.0,dhl,electronics,bike,standard,central,hot,151.8,39.37,4.0,24.0,no,delivered,3,877.11,-20.0,True,5.778063241106719,22.278638557277116
20885.0,delhivery,cosmetics,ev bike,express,west,hot,228.7,15.18,4.0,6.0,no,delivered,4,1239.04,-2.0,True,5.417752514210757,81.6231884057971
20886.0,ecom express,clothing,ev van,standard,east,stormy,17.6,8.96,5.0,24.0,no,delivered,5,114.88,-19.0,True,6.5272727272727264,12.82142857142857
20887.0,ekart,groceries,ev van,express,north,foggy,219.2,18.13,5.0,6.0,no,delivered,4,1200.39,-1.0,True,5.476231751824819,66.21014892443465
20888.0,shadowfax,pharmacy,ev bike,two day,south,cold,76.9,10.09,1.0,16.0,no,delivered,4,414.77,-15.0,True,5.393628088426527,41.10703666997026
20889.0,ecom express,groceries,ev bike,standard,east,foggy,26.7,29.43,5.0,24.0,no,delivered,5,221.79,-19.0,True,8.306741573033708,7.5361875637105
20890.0,fedex,cosmetics,truck,same day,central,cold,143.1,36.13,4.0,8.0,no,delivered,5,923.89,-4.0,True,6.456254367575123,25.571270412399667
20891.0,xpressbees,furniture,bike,same day,central,clear,56.1,23.86,2.0,8.0,no,delivered,4,452.08,-6.0,True,8.058467023172906,18.947191953059512
20892.0,delhivery,groceries,bike,standard,east,clear,293.6,46.9,9.0,24.0,no,delivered,4,1608.7,-15.0,True,5.479223433242507,34.30063965884862
20893.0,xpressbees,documents,scooter,express,south,hot,57.0,14.94,3.0,3.0,yes,delayed,3,379.82,0.0,True,6.663508771929824,25.42302543507363
20894.0,amazon logistics,groceries,scooter,express,north,cold,280.4,24.13,7.0,7.0,no,delivered,5,1524.39,0.0,True,5.43648359486448,63.17405719021965
20895.0,ecom express,documents,ev van,express,east,stormy,252.0,7.71,7.0,7.0,yes,delayed,3,1333.13,0.0,True,5.290198412698413,172.90920881971468
20896.0,delhivery,pharmacy,ev van,express,north,clear,254.1,6.49,10.0,7.0,yes,delayed,3,1339.97,3.0,False,5.273396300669028,206.4668721109399
20897.0,ekart,cosmetics,scooter,express,north,foggy,132.7,1.18,7.0,4.0,yes,delayed,3,717.04,3.0,False,5.403466465712133,607.6610169491526
20898.0,delhivery,pharmacy,van,same day,central,stormy,80.3,39.06,7.0,8.0,no,delivered,4,618.68,-1.0,True,7.704607721046077,15.83922171018945
20899.0,ecom express,electronics,ev bike,same day,east,hot,144.6,30.23,3.0,8.0,no,delivered,5,913.69,-5.0,True,6.318741355463348,30.22461131326497
20900.0,ekart,fragile items,ev bike,express,south,stormy,286.3,44.84,9.0,7.0,yes,delayed,2,1616.02,2.0,False,5.644498777506112,36.039696699375554
20901.0,fedex,fragile items,ev van,express,east,stormy,91.1,7.49,9.0,3.0,yes,delayed,2,527.97,6.0,False,5.795499451152581,70.48998664886516
20902.0,fedex,fragile items,ev bike,two day,south,rainy,41.1,35.04,5.0,16.0,no,delivered,5,310.62,-11.0,True,7.557664233576642,8.86472602739726
20903.0,xpressbees,electronics,ev bike,two day,central,clear,228.6,21.42,5.0,16.0,no,delivered,4,1207.26,-11.0,True,5.281102362204725,56.36134453781512
20904.0,ecom express,fragile items,ev bike,same day,east,hot,143.8,45.18,6.0,8.0,no,delivered,5,954.54,-2.0,True,6.6379694019471485,21.127490039840637
20905.0,ekart,furniture,ev van,same day,west,clear,73.8,7.77,4.0,8.0,no,delivered,4,492.31,-4.0,True,6.670867208672087,63.36036036036037
20906.0,amazon logistics,fragile items,van,standard,east,stormy,14.5,34.61,8.0,24.0,no,delivered,5,176.33,-16.0,True,12.160689655172416,5.094770297601849
20907.0,ekart,fragile items,scooter,same day,east,foggy,242.3,42.05,8.0,8.0,yes,delayed,2,1437.65,0.0,True,5.933347090383822,34.18906064209275
20908.0,blue dart,fragile items,ev van,express,east,stormy,77.9,18.06,5.0,3.0,yes,delayed,2,493.68,2.0,False,6.3373555840821565,27.335548172757477
20909.0,delhivery,clothing,bike,same day,west,stormy,4.7,13.92,6.0,8.0,no,delivered,5,165.26,-2.0,True,35.161702127659574,11.872126436781608
20910.0,dhl,furniture,scooter,same day,central,hot,295.0,48.75,6.0,8.0,no,delivered,4,1632.7206,-2.0,True,5.534646101694916,33.49170461538462
20911.0,shadowfax,cosmetics,bike,two day,south,clear,255.2,33.24,8.0,16.0,no,delivered,5,1375.72,-8.0,True,5.390752351097179,41.387484957882066
20912.0,amazon logistics,pharmacy,ev van,two day,south,foggy,186.8,30.81,6.0,16.0,no,delivered,4,1026.43,-10.0,True,5.4948072805139185,33.31483284647842
20913.0,amazon logistics,fragile items,ev van,express,west,rainy,177.5,27.71,10.0,5.0,yes,failed,2,1020.63,5.0,False,5.750028169014085,36.832551425478165
20914.0,fedex,cosmetics,van,standard,north,clear,63.7,3.96,4.0,24.0,no,delivered,4,330.38,-20.0,True,5.1864992150706435,83.42929292929293
20915.0,dhl,electronics,bike,standard,east,cold,127.6,42.56,3.0,24.0,no,delivered,4,765.68,-21.0,True,6.000626959247649,17.990601503759397
20916.0,blue dart,clothing,scooter,express,central,rainy,187.1,12.23,9.0,5.0,yes,delayed,2,1022.19,4.0,False,5.463335114911812,83.58053965658218
20917.0,ecom express,pharmacy,truck,express,west,clear,90.8,46.58,3.0,3.0,no,delivered,4,643.74,0.0,True,7.089647577092511,13.820094461142121
20918.0,dhl,groceries,van,same day,south,rainy,204.9,25.29,10.0,8.0,yes,delayed,3,1200.37,2.0,False,5.858321132259638,47.4642151047845
20919.0,xpressbees,groceries,ev bike,express,east,hot,192.7,19.08,6.0,5.0,yes,delayed,3,1070.74,1.0,False,5.556512714063311,56.11844863731657
20920.0,shadowfax,automobile parts,ev bike,express,central,hot,270.4,45.13,11.0,7.0,yes,delayed,3,1537.39,4.0,False,5.685613905325445,34.06580988256149
20921.0,ecom express,electronics,van,same day,east,rainy,28.2,43.39,4.0,8.0,no,delivered,5,371.17,-4.0,True,13.162056737588653,8.554275178612583
20922.0,ecom express,furniture,truck,express,central,rainy,13.4,8.39,5.0,2.0,yes,delayed,2,142.17,3.0,False,10.609701492537312,16.945172824791417
20923.0,xpressbees,documents,bike,standard,central,foggy,3.6,49.05,3.0,24.0,no,delivered,3,153.15,-21.0,True,42.541666666666664,3.122324159021407
20924.0,shadowfax,electronics,bike,express,west,foggy,294.0,3.11,11.0,7.0,yes,delayed,2,1529.33,4.0,False,5.201802721088435,491.7459807073955
20925.0,blue dart,groceries,van,same day,west,stormy,182.3,13.33,13.0,8.0,yes,delayed,3,1051.49,5.0,False,5.767910038398244,78.8814703675919
20926.0,delhivery,groceries,bike,standard,north,foggy,226.6,26.4,7.0,24.0,no,delivered,3,1212.2,-17.0,True,5.349514563106797,45.91666666666667
20927.0,fedex,furniture,bike,standard,south,stormy,194.5,4.7,8.0,24.0,no,delivered,5,986.6,-16.0,True,5.072493573264782,209.91489361702128
20928.0,xpressbees,clothing,ev bike,same day,north,cold,69.9,27.61,2.0,8.0,no,delivered,5,532.33,-6.0,True,7.615593705293276,19.28033321260413
20929.0,xpressbees,cosmetics,bike,standard,east,stormy,200.6,27.95,8.0,24.0,no,delivered,4,1086.85,-16.0,True,5.4179960119641075,38.88550983899821
20930.0,ekart,groceries,scooter,two day,north,cold,198.1,3.45,4.0,16.0,no,delivered,5,1000.85,-12.0,True,5.052246340232206,290.1014492753623
20931.0,fedex,pharmacy,ev bike,express,west,rainy,273.1,4.27,10.0,7.0,yes,delayed,2,1428.31,3.0,False,5.229989015012815,334.4988290398127
20932.0,amazon logistics,furniture,scooter,two day,east,rainy,107.2,41.15,7.0,16.0,no,delivered,3,659.45,-9.0,True,6.151585820895523,16.02551640340219
20933.0,delhivery,pharmacy,scooter,standard,central,foggy,190.0,27.18,7.0,24.0,no,delivered,4,1031.54,-17.0,True,5.429157894736842,37.95217071376012
20934.0,dhl,furniture,ev bike,express,west,foggy,118.2,41.64,7.0,4.0,yes,failed,1,765.92,3.0,False,6.479864636209814,18.393852065321806
20935.0,ecom express,documents,bike,express,south,cold,53.1,48.45,2.0,3.0,no,delivered,4,460.85,-1.0,True,8.678907721280602,9.511867905056759
20936.0,blue dart,furniture,scooter,express,south,rainy,230.7,19.64,12.0,6.0,yes,delayed,3,1262.42,6.0,False,5.472128305158215,64.27800407331976
20937.0,ekart,furniture,truck,express,east,foggy,140.2,10.24,5.0,4.0,yes,delayed,3,781.72,1.0,False,5.575748930099858,76.33984375
20938.0,fedex,electronics,bike,express,north,cold,122.2,5.4,5.0,4.0,yes,delayed,2,677.2,1.0,False,5.541734860883797,125.4074074074074
20939.0,xpressbees,cosmetics,truck,standard,west,rainy,138.5,21.97,6.0,24.0,no,delivered,3,758.41,-18.0,True,5.475884476534296,34.52025489303596
20940.0,ekart,furniture,van,standard,north,stormy,273.1,8.84,16.0,24.0,no,delivered,5,1392.02,-8.0,True,5.097107286708165,157.4683257918552
20941.0,amazon logistics,documents,scooter,express,central,foggy,181.8,3.61,7.0,5.0,yes,failed,1,969.83,2.0,False,5.334598459845984,268.6509695290859
20942.0,ekart,electronics,truck,same day,east,clear,68.0,4.7,3.0,8.0,no,delivered,3,454.1,-5.0,True,6.677941176470589,96.61702127659575
20943.0,dhl,documents,bike,express,east,rainy,128.4,3.45,8.0,4.0,yes,delayed,3,702.35,4.0,False,5.470015576323988,203.57971014492753
20944.0,shadowfax,groceries,truck,standard,north,clear,31.2,40.4,1.0,24.0,no,delivered,4,277.2,-23.0,True,8.884615384615385,6.861386138613861
20945.0,delhivery,fragile items,van,same day,west,cold,95.1,43.54,4.0,8.0,no,delivered,5,706.12,-4.0,True,7.425026288117771,16.21773082223243
20946.0,xpressbees,pharmacy,bike,express,west,cold,103.7,30.75,6.0,4.0,yes,delayed,2,660.75,2.0,False,6.371745419479267,21.48780487804878
20947.0,xpressbees,groceries,ev bike,standard,east,rainy,43.4,20.03,7.0,24.0,no,delivered,5,277.09,-17.0,True,6.384562211981566,13.833749375936094
20948.0,amazon logistics,clothing,van,standard,south,foggy,262.1,26.41,12.0,24.0,no,delivered,3,1389.73,-12.0,True,5.302289202594429,52.621355547141235
20949.0,ekart,documents,bike,same day,central,cold,187.7,20.23,7.0,8.0,no,delivered,5,1099.19,-1.0,True,5.8561001598295155,54.33465150766189
20950.0,dhl,automobile parts,van,standard,east,cold,5.9,20.06,2.0,24.0,no,delivered,5,95.6674,-22.0,True,16.21481355932203,4.769062811565305
20951.0,ecom express,clothing,ev bike,two day,west,stormy,31.0,3.62,6.0,16.0,no,delivered,5,165.86,-10.0,True,5.3503225806451615,45.81767955801105
20952.0,delhivery,pharmacy,van,same day,west,stormy,292.8,22.73,12.0,8.0,yes,delayed,2,1632.19,4.0,False,5.574419398907104,71.8077430708315
20953.0,fedex,furniture,van,express,east,cold,30.5,9.62,2.0,2.0,no,delivered,3,231.36,0.0,True,7.585573770491804,24.049896049896052
20954.0,fedex,clothing,bike,two day,east,stormy,206.7,19.93,12.0,16.0,no,delivered,5,1093.29,-4.0,True,5.289259796806967,54.85649774209734
20955.0,fedex,fragile items,bike,same day,west,rainy,227.2,47.34,11.0,8.0,yes,delayed,2,1378.02,3.0,False,6.065228873239437,29.108998732572875
20956.0,dhl,groceries,scooter,same day,central,hot,265.7,33.64,8.0,8.0,yes,delayed,3,1529.42,0.0,True,5.756191193074897,45.46432818073722
20957.0,xpressbees,pharmacy,scooter,standard,west,cold,260.8,14.25,10.0,24.0,no,delivered,4,1346.75,-14.0,True,5.163918711656441,94.50877192982456
20958.0,blue dart,electronics,truck,standard,central,hot,200.7,36.4,8.0,24.0,no,delivered,4,1112.7,-16.0,True,5.544095665171899,30.56868131868132
20959.0,ecom express,automobile parts,van,same day,south,hot,199.7,37.06,3.0,8.0,no,delivered,4,1209.68,-5.0,True,6.057486229344017,32.64112250404749
20960.0,ecom express,electronics,bike,express,north,stormy,144.9,44.95,7.0,4.0,yes,delayed,2,909.35,3.0,False,6.275707384403036,20.230255839822025
20961.0,blue dart,documents,truck,two day,north,stormy,18.7,13.3,5.0,16.0,no,delivered,5,133.4,-11.0,True,7.1336898395721935,10.030075187969924
20962.0,ecom express,automobile parts,ev van,same day,north,clear,181.0,5.3,7.0,8.0,no,delivered,5,1020.9,-1.0,True,5.640331491712707,192.62264150943398
20963.0,ekart,pharmacy,ev van,standard,east,clear,114.3,29.31,3.0,24.0,no,delivered,4,659.43,-21.0,True,5.7692913385826765,22.498464687819855
